RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
394405,"Boulder, CO",149,306700,311e3,306300,305e3,295300,296200,299e3,297900,288700,279900,269600,277600,276500,278600,267e3,268300,277600,288700,297100,296400,290900,289900,289300,299500,297600,294200,281500,287400,297900,319200,325e3,338400,327900,327700,310300,310900,302700,303e3,299300,301400,302600,304e3,300600,305500,306400,310600,299300,301700,307600,314300,321900,317e3,319400,316e3,314400,315900,311500,320200,322800,335100,327300,326700,317800,327600,327200,329600,327300,331100,332e3,331500,332200,339600,337300,333600,318400,319200,325600,340900,340900,343e3,341900,345800,343500,344700,358200,364700,373400,363800,372100,369900,378e3,380900,388900,399300,404800,407800,414100,422400,428500,430400,430400,435100,435300,431700,434700,428100,441700,441700,449600,449200,454900,463e3,461300,463800,47e4,477800,466500,468800,468300,487700,492800,496500,495500,493500,497400,499200,512e3,519500,516900,524600,514300,539100,518100,532e3
394572,"Erie, PA",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,96600,100800,105500,103600,106e3,104400,107900,103300,107e3,110300,108500,104600,104e3,106100,112900,113800,111600,103100,101100,103e3,112400,114e3,111800,108600,107700,116600,116900,122e3,111600,108700,102900,106700,106800,110300,109900,108800,106100,109300,111600,113500,111600,111500,112300,112300,112500,112300,115e3,113200,115500,114e3,119300,116800,118500,107e3,110600,111500,120200,116400,116800,118200,113800,107e3,110800,113200,105800,91300,94300,105200,115200,117500,116300,119400,118e3,126e3,122600,121500,117100,121200,119300,116700,117400,117400,118100,116e3,120400,119400,114200,114700,122700,123900,123800,116800,120600,12e4,118200,116700,115200,118e3,117e3,111500,106800,108800,
394609,"Fort Smith, AR",151,88700,89900,90300,93500,9e4,91200,89900,91800,85e3,86e3,83100,86500,84e3,88700,90800,94200,89500,89800,90900,96400,94600,94900,96200,95800,92700,89100,94700,94900,90700,88e3,87900,96e3,93600,96500,90800,93500,86400,86600,85100,88700,86700,87500,93800,102300,104100,100900,93500,87400,80900,86500,90700,98100,92200,93e3,92400,102800,97400,99700,88900,91600,84900,90900,90500,92100,89800,92900,93100,93400,94200,95e3,94200,94500,92800,92900,91100,99300,99800,98600,91600,99700,102800,102900,96400,96100,99900,100100,100300,98100,95300,99100,97800,100300,93600,96500,97800,97800,93200,92800,99200,104900,105700,104400,104600,104700,104600,102500,104500,103800,105600,102600,102200,98400,101200,100600,103800,108300,108500,113200,106e3,106500,101500,104600,111200,116500,116200,111300,107e3,116200,114100,120800,116600,120600,118e3,
394543,"Duluth, MN",152,123500,126400,123200,122600,115900,113600,112800,113500,117600,112500,114300,113300,114900,107200,101500,103200,108200,107700,108600,107600,107500,105300,108400,112400,111600,112300,109300,113200,110400,109600,108700,111100,111600,113300,105300,111e3,112300,119800,115200,112100,113300,111700,111e3,111900,113600,113600,109500,103e3,99400,99800,106900,112e3,115800,115800,120200,122200,12e4,120200,119300,120400,120200,117300,118400,120100,122200,125900,121200,122300,119800,122500,121700,124300,123500,126500,124e3,122700,124e3,125800,129700,128500,128400,126600,126500,127300,126500,130900,134500,137200,134900,131800,131800,129400,128100,129e3,133300,138400,138700,135600,130500,130800,132700,136300,137e3,138200,140200,140300,138400,136e3,131e3,133200,138400,144100,144100,140200,139800,142500,146300,147200,148700,150100,145e3,139100,132800,140400,141600,141900,144100,148500,149200,149800,149700,157100,157100,
394924,"New London, CT",153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226400,213e3,200100,205e3,199400,211700,198200,193600,179300,185e3,189600,196700,198e3,202e3,207e3,207800,215100,208800,207200,201200,200400,196900,184700,184400,189100,192300,193e3,192400,193400,193e3,190200,190100,186400,186600,184900,190800,185700,191200,184200,185e3,174900,180400,182600,186e3,190900,192400,195200,186800,187700,186900,191100,191900,197300,198500,203700,208100,217600,206500,209800,199200,212100,206700,207800,209100,217700,218400,217500,211100,218700,220800,223100,218900,216100,212100,215900,212500,215700,216100,215900,216800,224600,229200,
395061,"San Luis Obispo, CA",154,486e3,466800,449200,452700,452200,444300,426800,412e3,405200,395200,387500,382200,375100,363e3,360100,369200,376100,384400,387700,393100,398900,4e5,396500,384e3,374900,372900,371200,384700,388100,393200,374900,368800,365300,363800,350400,338600,338300,347600,353800,353500,340800,340600,336900,35e4,354100,351100,351400,336400,346800,345200,364200,369500,376600,373200,377900,385e3,385100,392900,389900,397100,389400,392300,401600,411200,416800,421400,421300,430200,435300,446900,445800,447900,446900,439900,437400,440200,450800,449200,442400,435800,432900,432800,446300,463500,474100,476400,472900,477300,472200,476800,479400,491500,490100,488800,486200,484600,486800,492e3,502900,501100,502700,499800,509200,510600,517600,515700,516200,518e3,529100,534800,537900,530900,535500,546800,560300,559300,564800,571400,575700,575100,568900,568300,570600,571700,589300,587100,594600,578600,577600,579700,583100,578900,576400,585900
394622,"Gainesville, FL",155,172600,173e3,166900,163900,162400,161600,161600,161800,161700,159500,159400,158800,159200,163200,161200,158e3,149e3,148900,153e3,155e3,156100,156200,160900,163800,161600,156400,146900,142900,141100,144700,144700,143700,139400,139200,132200,133600,130700,129700,125600,121e3,122700,118800,125600,128800,130400,123200,124800,126600,127900,118400,112600,110500,116100,121100,119800,119500,125400,131200,130900,127700,126900,129500,126400,130900,130900,132400,127100,124700,122300,123800,126100,124400,123500,121500,123700,123600,13e4,131700,132800,127700,131500,132300,135600,135700,138900,136400,137800,139600,142800,141500,141900,145800,146700,146500,145600,148900,149300,151400,155300,156400,155200,152900,154300,158e3,16e4,158800,170300,167300,168900,157900,159400,159800,160700,161600,162800,162500,162700,169900,172200,174500,169700,168100,169400,168200,171e3,171900,176100,173200,179e3,181600,184600,193100,193800,
395065,"Santa Cruz, CA",156,611400,626500,570600,542100,532300,529100,506400,473700,425400,421100,402600,409700,390700,383600,382e3,394600,427500,446800,453700,443300,449600,473200,475500,487700,493e3,502300,492600,473300,465800,460100,481600,467600,463100,431100,429200,410500,410400,396300,397e3,402200,444500,482900,469500,436300,389200,399400,390200,417400,419300,435700,429800,425700,453200,487700,508400,497800,469500,478700,480500,478900,480800,506300,535200,535200,534e3,558600,573700,566800,544200,549300,562e3,576100,571500,569700,574200,587400,624400,629800,631300,616500,598800,616600,627900,658e3,654400,648200,634e3,619900,626200,653700,666900,672100,677500,683800,687300,682600,691600,689900,685900,687600,679e3,713100,707400,720600,688900,69e4,687200,692300,693600,704900,713500,724700,727800,722300,729100,752400,764800,752900,732800,727800,748100,758700,769900,77e4,769100,795800,802700,806600,764300,764300,762e3,794e3,797300,797700
394471,"Clarksville, TN",157,110400,105500,107700,111300,112100,105600,104500,103700,103900,105200,111600,117900,119900,118600,121e3,119800,118200,113800,113100,113e3,112800,111800,113700,114400,115800,116900,116600,116e3,113700,113800,111500,110700,112300,117500,123600,124e3,120800,115800,114800,116900,116900,117100,116900,117600,120700,123100,127900,125700,127800,126700,127900,124900,121100,121e3,123300,124e3,122900,123500,123500,121800,117500,117900,123900,125700,128500,121600,118e3,112300,114400,114300,115500,115600,117500,118200,117600,118700,118300,120700,121100,123e3,122800,122100,126e3,124400,126300,122500,124400,124400,124200,122500,123300,124200,124600,129700,130700,132400,128100,128600,131700,130100,134200,136900,141300,142200,142400,143200,139900,140900,139600,141700,139200,138300,138600,139900,141800,142500,141700,145900,147900,151800,149400,150900,150900,153500,152400,150900,151100,151100,150700,152e3,155800,161e3,161700,
394851,"Merced, CA",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114800,114200,114200,114600,114800,111800,111500,107500,108900,109500,110900,110400,106300,109e3,109100,111400,114900,113100,114400,109600,112800,113300,114700,112e3,113500,113400,123300,124800,130600,126500,132300,132100,134600,135e3,138600,142500,144200,147400,158800,164200,167100,164200,165700,170100,169100,177e3,178400,182900,179200,18e4,176e3,176800,178800,179700,179500,175300,185300,186800,195900,193800,198400,194800,199100,199800,213900,211600,210800,204100,206100,210100,209200,210700,211200,214e3,215800,217600,218900,222100,227500,231700,237400,236600,233500,231300,232700,239300,241200,240500,250400,251400,268600,256700,256700,250900,255300,261e3,254700,259900,263e3,269800,275700,270500,270300,263500,266300,
394741,"Kennewick, WA",159,149900,151200,147200,148100,152400,155700,155e3,15e4,148200,147200,148100,150400,15e4,148800,150600,153600,158600,160300,158300,154700,152100,153500,154400,155600,162500,165400,166500,161100,164e3,164300,166800,165200,169700,168200,169300,164900,165700,161500,161800,158700,161e3,164900,17e4,169400,164300,163600,166800,171600,173600,175600,174100,171100,169e3,167700,169300,168100,173300,175800,175300,175300,174400,177800,174500,171900,170600,173800,173400,173500,172e3,171600,172e3,170300,173e3,172900,176500,176800,177300,176700,180700,181100,182800,180700,182400,179500,179700,187500,190900,193800,187500,188700,189300,191300,192700,196e3,200500,204500,203300,202900,203e3,206400,209900,209100,210200,207800,210300,212e3,215700,218300,222e3,220200,222300,223900,227100,236100,244400,252700,247500,242300,236900,239600,241100,246500,246500,253100,261400,274100,286200,287200,284800,276500,282500,290300,292700,290100
394645,"Greeley, CO",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236700,237900,240200,241900,242500,245e3,246300,249300,252200,253300,254600,253300,256400,262100,266500,268e3,268100,265900,269900,272100,278700,281600,282200,288600,294800,301700,308700,313100,318800,320200,326900,330600,334100,334e3,333700,330600,329200,328200,33e4,328800,333e3,337500,342100,347600,345100,348300,
394937,"Olympia, WA",161,255500,252500,253200,245300,243500,240700,241100,242500,248300,247200,250500,250400,254200,246500,236500,231e3,228500,234600,235700,234700,232e3,226900,227500,226500,233900,233400,229300,225200,228800,231200,226700,222500,213900,215e3,209400,208900,206400,203100,206500,205300,215500,211500,206400,200300,219e3,220300,216e3,204600,205300,209400,207500,212800,213100,209500,201900,209400,211e3,209600,205600,203900,211700,211e3,214900,215200,212900,213400,211400,209800,209900,214100,216e3,213200,212500,211700,213900,214100,216500,218800,220800,223200,222900,224700,224100,224900,224900,223500,226e3,228800,233e3,232800,233100,235700,237300,236800,237500,240900,242900,244900,246e3,247300,247100,249700,254e3,256800,257100,256900,255700,258200,259800,264300,265500,268100,270800,270800,271e3,268600,274100,275100,281300,285200,295400,297900,296700,294600,294100,296800,293100,296100,299900,304800,308900,308900,318600,319500
394323,"Amarillo, TX",162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138200,137200,137900,140600,141800,144400,142300,143800,145e3,149e3,15e4,149400,147200,147100,148400,147600,15e4,147900,147600,147100,149600,151500,147200,144800,143700,146900,145700,145400,142e3,143400,147300,148800,148700,145600,147500,147300,148200,152500,149900,152100,154600,158800,162200,157100,157700,152300,153500,
394387,"Binghamton, NY",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103600,100200,99800,99300,99700,97400,96800,99700,101900,99500,95800,89e3,91e3,91800,102100,103900,105700,102700,100900,99400,101e3,102200,104700,102200,105400,110100,114900,114300,109700,110300,107e3,113900,113300,117800,110800,108900,
394660,"Hagerstown, WV",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132e3,135200,136300,137200,138800,141700,148300,147500,146100,136100,138200,139800,146500,143200,142300,139900,141500,141600,143e3,142800,143100,142100,142900,142300,144200,144400,145900,146400,148100,146800,147600,146300,148600,146600,147100,148200,148700,149500,144500,145e3,144600,148800,149800,151900,155300,158e3,157600,157300,152e3,159100,161100,167400,16e4,159600,157700,159200,157900,160700,160400,161e3,159500,162400,163200,165600,166900,172e3,173500,173300,171600,170500,168100,170300,169e3,176600,172700,175500,177600,179900,180400,
394412,"Bremerton, WA",165,270100,267700,262900,257700,250300,257800,260300,258500,253e3,247e3,252100,248300,249500,242500,240100,242300,246500,249200,247700,247300,247500,249e3,252600,250800,248700,242700,245e3,241900,250300,261900,265700,254600,244300,253500,262e3,265500,256300,248900,243700,240800,243600,240800,235400,234700,233200,239900,223300,225800,216800,232300,229200,236500,233100,238100,239600,242600,248100,248700,251200,236200,239900,236800,246200,237600,238e3,240400,244900,242600,230700,232400,232e3,241e3,233300,234400,234700,240200,242700,241900,242100,247100,251500,248500,243700,242300,246500,255900,259700,266600,268800,265400,263100,257100,261500,265700,274500,275500,276700,275500,276400,277200,277900,286200,293600,296900,302500,303400,308400,303900,302500,299700,302300,306800,307300,308500,304800,310700,309200,311500,312700,324100,335100,340900,344300,339400,337900,332600,337500,336800,333900,332e3,337800,345200,346e3,339700
394811,"Lynchburg, VA",166,164200,152400,147e3,147400,148700,151500,149100,146500,142700,145500,154800,152300,152e3,149200,150200,145400,141100,148200,149700,152600,146100,143e3,139600,145500,151100,152100,145800,141900,139800,147300,149e3,159700,150700,157400,149800,152400,149800,143900,142e3,133300,136300,137100,143900,143600,138200,136800,137700,144900,145700,144800,136900,131900,133500,142800,149700,150200,152200,148200,148100,145300,149e3,147700,149600,147700,147400,145e3,146100,146500,145300,145200,146400,143800,143700,144e3,148900,151100,153600,150600,147500,144400,147900,149900,148800,148800,155700,158400,159100,151700,150900,149600,149700,150900,152400,152600,153700,155200,154100,152800,148400,148100,147800,152700,157100,161400,154700,152400,152900,157500,157400,155600,156200,159600,161100,164900,163900,163e3,156600,158600,157400,165400,169700,17e4,165100,164300,164800,170300,166200,168700,163500,163e3,162500,167200,170500,
395240,"Yakima, WA",167,154200,161400,160500,159400,155500,156400,152600,151800,152700,159400,153600,156400,148900,154200,153600,160700,161700,156800,153100,152600,149500,144400,143e3,149600,157400,160800,158600,154600,15e4,148600,151400,157500,153900,152700,145400,142500,145300,152100,158400,155600,149100,153400,153300,161400,150600,151900,144700,152e3,148600,155200,157e3,160700,154100,154e3,152600,156900,158200,162500,157e3,151700,150200,151600,157400,157600,159800,157200,155200,159600,160700,162400,160400,166e3,167500,167100,159100,154700,153200,154800,152900,153600,151700,159400,149700,148100,150400,166100,176700,181e3,183e3,182e3,180800,18e4,182300,180700,182100,181200,181e3,183300,184800,183700,186400,185900,190100,188200,189900,190400,193e3,197400,195800,195300,192e3,197200,198100,202800,205400,206200,205900,204700,196300,194700,192900,207100,212e3,223400,229200,232e3,227400,223200,229900,231500,23e4,224400,223600,227300
753875,"Crestview-Fort Walton Beach-Destin, FL",168,232e3,214700,225800,229800,233e3,227e3,222100,219300,215700,211800,212400,211200,199900,194200,191800,198e3,196600,195900,205600,210500,209500,201300,204100,209700,208800,204600,202400,200100,193600,184500,189700,200900,213800,221100,214700,199600,183800,183300,191500,198200,195e3,192300,189300,195600,194900,189300,182e3,184e3,183600,182900,186e3,193e3,197700,191600,198400,203300,215e3,212200,208400,193e3,188600,191800,208900,208500,209400,205200,206800,203900,201500,202800,203600,208300,206600,200500,196600,197500,200400,200100,200700,209300,216800,221600,218800,218900,221900,222800,220200,22e4,223400,231700,23e4,225700,22e4,221300,227e3,230400,230800,233600,239500,243300,248200,245600,249e3,245200,248500,245e3,245200,240200,244700,248700,247400,247800,241500,244200,244600,251300,251700,251100,257900,257100,257500,249900,252200,254400,254200,254500,257900,269300,281400,278900,276900,260100,261800,
395161,"Topeka, KS",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115700,120900,124800,116900,115200,120800,120100,126100,119600,120300,110300,113600,119600,128300,130900,130300,124300,118700,116900,123100,124600,118600,115e3,116400,125600,13e4,131500,130300,127800,126700,126700,122300,120100,120400,120300,122900,122700,120900,120800,121200,122700,118800,118900,128900,132e3,126e3,113200,113800,121800,131800,132300,128900,118900,117400,113400,120200,121800,129800,131400,134100,127400,12e4,116500,119e3,125200,128400,128300,125300,126e3,129800,134e3,131e3,131100,130900,129700,132500,134200,138700,140100,140200,136700,130200,135e3,135e3,134900,127200,130400,133700,138e3,137200,137300,135300,134700,131300,133800,132700,135400,
394813,"Macon-Bibb County, GA",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73200,74700,81300,71200,70600,74600,82e3,88600,84e3,9e4,84800,76800,65300,64800,64200,66300,63900,64700,64600,64700,69900,70400,70800,68300,67300,69e3,74900,77e3,81e3,81600,81700,80300,76900,77900,76300,81500,80500,77400,74500,74600,82500,84100,82500,79100,88900,92900,92700,87100,85400,89100,82100,86e3,81600,82900,80200,93400,97600,101200,93e3,89800,94900,95700,100600,91500,91800,91200,101900,105200,104700,100200,103700,109900,115500,112600,107900,103600,100300,103100,102800,107900,113900,113200,116700,104400,
394454,"Champaign-Urbana, IL",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135900,136500,139900,145100,146700,144300,138800,141500,146500,147500,144200,140800,143100,137300,137600,139e3,144e3,145700,140600,140300,138100,138900,140700,140800,142800,143300,143300,141e3,137200,137900,142100,148e3,145e3,141500
395171,"Tuscaloosa, AL",172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162200,164e3,164600,162200,163500,163e3,163500,157900,153700,151100,152500,158900,159800,150900,143800,143800,149800,149700,151e3,153600,154100,151900,150800,133600,136700,135200,153500,153e3,155100,154600,164800,168e3,168400,159600,160500,166800,164100,156500,158100,163800,170600,167500,175300,183400,181200,
